"CZ_TYPE","US_FIPS","lat","long"
"C",47061,35.393386,-85.710379
"C",47063,36.218397,-83.266071
"C",47065,35.163472,-85.201843
"C",47067,36.521353,-83.227493
"C",47069,35.218785,-88.988697
"C",47071,35.201893,-88.185696
"C",47073,36.452089,-82.931485
"C",47075,35.586678,-89.282691
"C",47077,35.653994,-88.387674
"C",47079,36.325295,-88.300288
"C",47081,35.802327,-87.467116
"C",47083,36.285782,-87.705598
"C",47085,36.040822,-87.790453
"C",47087,36.35425,-85.674128
"C",47089,36.048338,-83.441143
"C",47091,36.453203,-81.861247
"C",47093,35.992726,-83.937721
"C",47095,36.333905,-89.485536
"C",47097,35.762951,-89.627732
"C",47099,35.220476,-87.396546
"C",47101,35.523244,-87.496983
"C",47103,35.142784,-86.593403
"C",47105,35.735085,-84.314085
"C",47107,35.424472,-84.619949
"C",47109,35.175375,-88.56374
"C",47111,36.537757,-86.00096
"C",47113,35.606056,-88.833424
"C",47115,35.133422,-85.618399
"C",47117,35.468343,-86.765865
"C",47119,35.615696,-87.077763
"C",47121,35.512203,-84.816102
"C",47123,35.447818,-84.249705
"C",47125,36.500354,-87.380887
"C",47127,35.288888,-86.358684
"C",47129,36.138697,-84.639262
"C",47131,36.357996,-89.150024
"C",47133,36.34485,-85.283076
"C",47135,35.663752,-87.869326
"C",47137,36.559364,-85.075741
"C",47139,35.109437,-84.541112
"C",47141,36.14094,-85.49618
"C",47143,35.60059,-84.949548
"C",47145,35.84725,-84.523929
"C",47147,36.527509,-86.869354
"C",47149,35.843369,-86.417213
"C",47151,36.435234,-84.50352
"C",47153,35.372336,-85.410082
"C",47155,35.795345,-83.518496
"C",47157,35.183794,-89.895397
"C",47159,36.256645,-85.941915
"C",47161,36.458464,-87.811889
"C",47163,36.509681,-82.301336
"C",47165,36.473443,-86.459798
"C",47167,35.500259,-89.766803
"C",47169,36.39303,-86.156691
"C",47171,36.100129,-82.418218
"C",47173,36.28414,-83.836088
"C",47175,35.699234,-85.458409
"C",47177,35.67825,-85.777343
"C",47179,36.295665,-82.495037
"C",47181,35.242847,-87.819843
"C",47183,36.303596,-88.721194
"C",47185,35.927049,-85.455785
"C",47187,35.894807,-86.898068
"C",47189,36.149527,-86.291242
"C",48001,31.841261,-95.661727
"C",48003,32.312258,-102.640206
"C",48005,31.251896,-94.611134
"C",48007,28.122621,-96.967501
"C",48009,33.616305,-98.687267
"C",48011,34.964179,-101.356636
"C",48013,28.891478,-98.535381
"C",48015,29.891901,-96.27017
"C",48017,34.067521,-102.830345
"C",48019,29.756389,-99.248285
"C",48021,30.100772,-97.310639
"C",48023,33.618802,-99.208189
"C",48025,28.416077,-97.742586
"C",48027,31.042748,-97.48127
"C",48029,29.448671,-98.520147
"C",48031,30.266456,-98.399217
"C",48033,32.73859,-101.439199
"C",48035,31.900819,-97.637641
"C",48037,33.446065,-94.422393
"C",48039,29.167817,-95.434647
"C",48041,30.656713,-96.302394
"C",48043,29.808997,-103.252458
"C",48045,34.525172,-101.205893
"C",48047,27.034994,-98.215276
"C",48049,31.764137,-98.998456
"C",48051,30.493487,-96.622091
"C",48053,30.78963,-98.201187
"C",48055,29.832399,-97.628141
"C",48057,28.441719,-96.579574
"C",48059,32.29315,-99.372249
"C",48061,26.102923,-97.478958
"C",48063,32.974581,-94.979085
"C",48065,35.405496,-101.355356
"C",48067,33.083698,-94.357579
"C",48069,34.533621,-102.258786
"C",48071,29.696374,-94.669445
"C",48073,31.843881,-95.156343
"C",48075,34.524624,-100.208166
"C",48077,33.785904,-98.212917
"C",48079,33.60844,-102.830449
"C",48081,31.87711,-100.635231
"C",48083,31.914205,-99.346622
"C",48085,33.194532,-96.579444
"C",48087,34.963358,-100.272135
"C",48089,29.596296,-96.508935
"C",48091,29.805491,-98.260544
"C",48093,31.951645,-98.549617
"C",48095,31.318883,-99.863649
"C",48097,33.639196,-97.210343
"C",48099,31.391177,-97.798022
"C",48101,34.091906,-100.276442
"C",48103,31.422796,-102.487774
"C",48105,30.717532,-101.404211
"C",48107,33.609144,-101.29871
"C",48109,31.445908,-104.526945
"C",48111,36.28637,-102.59402
"C",48113,32.766987,-96.778424
"C",48115,32.742528,-101.948771
"C",48117,34.940766,-102.607564
"C",48119,33.385933,-95.67335
"C",48121,33.205132,-97.12114
"C",48123,29.082346,-97.361654
"C",48125,33.615363,-100.787617
"C",48127,28.423587,-99.765871
"C",48129,34.955036,-100.815846
"C",48131,27.681123,-98.497393
"C",48133,32.324645,-98.83656
"C",48135,31.865301,-102.542507
"C",48137,29.985877,-100.307373
"C",48139,32.346878,-96.79694
"C",48141,31.76648,-106.241424
"C",48143,32.236661,-98.220507
"C",48145,31.25193,-96.934127
"C",48147,33.591161,-96.104988
"C",48149,29.877886,-96.921231
"C",48151,32.740473,-100.40312
"C",48153,34.07373,-101.303274
"C",48155,33.963306,-99.816828
"C",48157,29.526602,-95.771015
"C",48159,33.175846,-95.219066
"C",48161,31.701749,-96.144957
"C",48163,28.869334,-99.108788
"C",48165,32.743942,-102.631561
"C",48167,29.233453,-94.888456
"C",48169,33.183792,-101.301134
"C",48171,30.325091,-98.941851
"C",48173,31.868006,-101.521494
"C",48175,28.6607,-97.430415
"C",48177,29.461912,-97.49192
"C",48179,35.402542,-100.812374
"C",48181,33.624524,-96.675693
"C",48183,32.486397,-94.816276
"C",48185,30.543231,-95.988082
"C",48187,29.583532,-97.946771
"C",48189,34.068436,-101.822888
"C",48191,34.655623,-100.763893
"C",48193,31.707342,-98.111756
"C",48195,36.272847,-101.35693
"C",48197,34.289904,-99.745697
"C",48199,30.329648,-94.393178
"C",48201,29.857273,-95.393037
"C",48203,32.547991,-94.374434
"C",48205,35.840244,-102.610047
"C",48207,33.175964,-99.730774
"C",48209,30.061225,-98.029267
"C",48211,35.815956,-100.27921
"C",48213,32.211633,-95.853418
"C",48215,26.396384,-98.18099
"C",48217,31.982681,-97.130668
"C",48219,33.605932,-102.343398
"C",48221,32.430149,-97.831677
"C",48223,33.148967,-95.565434
"C",48225,31.323036,-95.4216
"C",48227,32.30343,-101.438721
"C",48229,31.450868,-105.377549
"C",48231,33.123308,-96.08423
"C",48233,35.837047,-101.362746
"C",48235,31.303424,-100.981304
"C",48237,33.232161,-98.171176
"C",48239,28.959802,-96.58908
"C",48241,30.752932,-94.022294
"C",48243,30.625357,-104.191873
"C",48245,29.854,-94.149331
"C",48247,27.053231,-98.747571
"C",48249,27.733516,-98.090814
"C",48251,32.379821,-97.364959
"C",48253,32.743709,-99.87443
"C",48255,28.908996,-97.852205
"C",48257,32.598944,-96.288377
"C",48259,29.943525,-98.709269
"C",48261,26.890213,-97.591143
"C",48263,33.18478,-100.76972
"C",48265,30.059953,-99.353339
"C",48267,30.479472,-99.746396
"C",48269,33.614268,-100.245345
"C",48271,29.347086,-100.4177
"C",48273,27.438735,-97.66062
"C",48275,33.61189,-99.730356
"C",48277,33.667263,-95.570348
"C",48279,34.068861,-102.348018
"C",48281,31.196731,-98.240889
"C",48283,28.351098,-99.096774
"C",48285,29.382578,-96.923633
"C",48287,30.321498,-96.976823
"C",48289,31.300493,-95.995622
"C",48291,30.158508,-94.844061
"C",48293,31.547543,-96.593623
"C",48295,36.2802,-100.272683
"C",48297,28.351535,-98.126961
"C",48299,30.707584,-98.68469
"C",48301,31.844936,-103.561229
"C",48303,33.611469,-101.819944
"C",48305,33.178412,-101.818493
"C",48307,31.205477,-99.359856
"C",48309,31.549596,-97.201511
"C",48311,28.384922,-98.578853
"C",48313,30.966878,-95.930372
"C",48315,32.798182,-94.356853
"C",48317,32.30983,-101.961836
"C",48319,30.703916,-99.237302
"C",48321,28.77476,-96.001532
"C",48323,28.729787,-100.316678
"C",48325,29.353661,-99.111085
"C",48327,30.885268,-99.858861
"C",48329,31.814269,-102.002454
"C",48331,30.791242,-96.984395
"C",48333,31.494888,-98.594623
"C",48335,32.304117,-100.924392
"C",48337,33.678356,-97.725014
"C",48339,30.298801,-95.50295
"C",48341,35.835676,-101.890502
"C",48343,33.116466,-94.731265
"C",48345,34.057899,-100.793152
"C",48347,31.62056,-94.62025
"C",48349,32.048448,-96.476909
"C",48351,30.786718,-93.73925
"C",48353,32.312338,-100.418108
"C",48355,27.740032,-97.516214
"C",48357,36.278744,-100.815864
"C",48359,35.401921,-102.59762
"C",48361,30.122323,-93.8941
"C",48363,32.752204,-98.317967
"C",48365,32.163978,-94.305156
"C",48367,32.777096,-97.805905
"C",48369,34.532163,-102.784853
"C",48371,30.773298,-102.718153
"C",48373,30.784553,-94.837338
"C",48375,35.398675,-101.893804
"C",48377,30.005891,-104.261619
"C",48379,32.87058,-95.79544
"C",48381,34.962529,-101.895547
"C",48383,31.375191,-101.514395
"C",48385,29.830097,-99.812549
"C",48387,33.619625,-95.048429
"C",48389,31.308366,-103.712706
"C",48391,28.322116,-97.162472
"C",48393,35.838596,-100.836682
"C",48395,31.025481,-96.514941
"C",48397,32.898677,-96.404402
"C",48399,31.845119,-99.982715
"C",48401,32.109423,-94.756382
"C",48403,31.3433,-93.851913
"C",48405,31.382449,-94.16318
"C",48407,30.574388,-95.163136
"C",48409,28.011794,-97.517157
"C",48411,31.155138,-98.819292
"C",48413,30.896233,-100.527216
"C",48415,32.744353,-100.913346
"C",48417,32.74382,-99.347005
"C",48419,31.790139,-94.142579
"C",48421,36.278593,-101.899265
"C",48423,32.377016,-95.270041
"C",48425,32.218071,-97.769217
"C",48427,26.530903,-98.740235
"C",48429,32.738052,-98.839344
"C",48431,31.835773,-101.054911
"C",48433,33.17958,-100.253807
"C",48435,30.522185,-100.513359
"C",48437,34.526319,-101.743865
"C",48439,32.772119,-97.291224
"C",48441,32.297126,-99.89043
"C",48443,30.232343,-102.072513
"C",48445,33.171229,-102.339284
"C",48447,33.170695,-99.205796
"C",48449,33.214599,-94.966783
"C",48451,31.398823,-100.463788
"C",48453,30.239513,-97.69127
"C",48455,31.096675,-95.151687
"C",48457,30.769295,-94.375656
"C",48459,32.735349,-94.941184
"C",48461,31.353816,-102.041546
"C",48463,29.350308,-99.768427
"C",48465,29.875285,-101.143324
"C",48467,32.558787,-95.836906
"C",48469,28.79637,-96.971198
"C",48471,30.743163,-95.569825
"C",48473,30.01359,-95.982149
"C",48475,31.513069,-103.105113
"C",48477,30.215075,-96.410272
"C",48479,27.760799,-99.340752
"C",48481,29.27848,-96.229674
"C",48483,35.392593,-100.253107
"C",48485,33.988212,-98.70801
"C",48487,34.08492,-99.24244
"C",48489,26.481861,-97.594731
"C",48491,30.649082,-97.605065
"C",48493,29.173883,-98.086734
"C",48495,31.832862,-103.054925
"C",48497,33.219095,-97.653997
"C",48499,32.783588,-95.382166
"C",48501,33.162398,-102.832242
"C",48503,33.158778,-98.67839
"C",48505,26.996981,-99.182603
"C",48507,28.864652,-99.75983
"C",49001,38.357535,-113.238948
"C",49003,41.276061,-113.126226
"C",49005,41.734117,-111.745399
"C",49007,39.673284,-110.588484
"C",49009,40.890099,-109.505785
"C",49011,41.037559,-112.201943
"C",49013,40.289393,-110.429584
"C",49015,39.009025,-110.7211
"C",49017,37.831664,-111.450908
"C",49019,38.974326,-109.57345
"C",49021,37.909304,-113.30674
"C",49023,39.71412,-112.790471
"C",49025,37.275089,-111.815329
"C",49027,38.956744,-113.133092
"C",49029,41.091027,-111.577885
"C",49031,38.335881,-112.129375
"C",49033,41.627598,-111.240227
"C",49035,40.667883,-111.92424
"C",49037,37.602633,-109.791574
"C",49039,39.382531,-111.572883
"C",49041,38.746824,-111.81193
"C",49043,40.87206,-110.968486
"C",49045,40.467753,-113.123979
"C",49047,40.125887,-109.517748
"C",49049,40.120425,-111.668508
"C",49051,40.334884,-111.161568
"C",49053,37.262531,-113.4878
"C",49055,38.25984,-110.990877
"C",49057,41.270325,-111.876883
"C",50001,44.031248,-73.141581
"C",50003,43.035325,-73.11146
"C",50005,44.468791,-72.112168
"C",50007,44.463329,-73.06941
"C",50009,44.724021,-71.732736
"C",50011,44.858964,-72.909402
"C",50013,44.801787,-73.300759
"C",50015,44.603704,-72.638922
"C",50017,44.003392,-72.369687
"C",50019,44.828442,-72.25163
"C",50021,43.580858,-73.038202
"C",50023,44.274988,-72.609514
"C",50025,42.995335,-72.721955
"C",50027,43.572685,-72.598821
"C",51001,37.765944,-75.757807
"C",51003,38.024184,-78.553506
"C",51005,37.787905,-80.008669
"C",51007,37.331927,-77.977462
"C",51009,37.629304,-79.154667
"C",51011,37.370725,-78.81094
"C",51013,38.878337,-77.100703
"C",51015,38.171911,-79.147557
"C",51017,38.068368,-79.731203
"C",51019,37.312257,-79.527223
"C",51021,37.130612,-81.125853
"C",51023,37.565482,-79.797546
"C",51025,36.764204,-77.861483
"C",51027,37.26812,-82.038151
"C",51029,37.573928,-78.529169
"C",51031,37.210152,-79.095428
"C",51033,38.030319,-77.352348
"C",51035,36.731963,-80.727831
"C",51036,37.361054,-77.05417
"C",51037,37.009042,-78.658568
"C",51041,37.378434,-77.585847
"C",51043,39.115307,-77.990748
"C",51045,37.473603,-80.231051
"C",51047,38.48593,-77.956476
"C",51049,37.520189,-78.252836
"C",51051,37.136701,-82.34922
"C",51053,37.073498,-77.635492
"C",51057,37.93948,-76.941871
"C",51059,38.82952,-77.273252
"C",51061,38.744096,-77.8215
"C",51063,36.931433,-80.350266
"C",51065,37.830584,-78.283494
"C",51067,36.991186,-79.882715
"C",51069,39.20366,-78.263829
"C",51071,37.318072,-80.698321
"C",51073,37.403541,-76.523505
"C",51075,37.718814,-77.917626
"C",51077,36.652229,-81.215324
"C",51079,38.297981,-78.470163
"C",51081,36.680336,-77.560277
"C",51083,36.766461,-78.939614
"C",51085,37.760215,-77.491317
"C",51087,37.631269,-77.651922
"C",51089,36.781479,-79.759231
"C",51091,38.366243,-79.564472
"C",51093,36.901418,-76.707569
"C",51095,37.324837,-76.777888
"C",51097,37.717772,-76.905581
"C",51099,38.27718,-77.162636
"C",51101,37.70826,-77.091054
"C",51103,37.704843,-76.412663
"C",51105,36.701721,-83.130112
"C",51107,39.0812,-77.638898
"C",51109,37.972704,-77.959795
"C",51111,36.945555,-78.240528
"C",51113,38.412059,-78.276961
"C",51115,37.425348,-76.268808
"C",51117,36.687256,-78.368959
"C",51119,37.606975,-76.528082
"C",51121,37.175534,-80.387791
"C",51125,37.789079,-78.88344
"C",51127,37.510158,-76.999326
"C",51131,37.302775,-75.924018
"C",51133,37.856974,-76.379687
"C",51135,37.141167,-78.053866
"C",51137,38.250193,-78.009622
"C",51139,38.623209,-78.491872
"C",51141,36.667138,-80.286413
"C",51143,36.821721,-79.398502
"C",51145,37.549404,-77.912855
"C",51147,37.224881,-78.432957
"C",51149,37.187325,-77.220993
"C",51153,38.701119,-77.479579
"C",51155,37.063385,-80.713444
"C",51157,38.684522,-78.168824
"C",51159,37.942894,-76.730561
"C",51161,37.343588,-79.943996
"C",51163,37.814517,-79.447754
"C",51165,38.507585,-78.885321
"C",51167,36.93342,-82.095934
"C",51169,36.712776,-82.613624
"C",51171,38.856204,-78.573987
"C",51173,36.842318,-81.539786
"C",51175,36.720068,-77.103813
"C",51177,38.182431,-77.657226
"C",51179,38.413261,-77.451334
"C",51181,37.119761,-76.880172
"C",51183,36.926645,-77.259732
"C",51185,37.125395,-81.562924
"C",51187,38.908221,-78.207594
"C",51191,36.747814,-81.950322
"C",51193,38.109311,-76.803933
"C",51195,36.974561,-82.62156
"C",51197,36.899867,-81.083001
"C",51199,37.219081,-76.561648
"C",51510,38.819251,-77.08367
"C",51520,36.616954,-82.157564
"C",51530,37.729345,-79.358134
"C",51540,38.037658,-78.485381
"C",51550,36.679376,-76.301788
"C",51570,37.261685,-77.396804
"C",51580,37.78106,-79.985434
"C",51590,36.583334,-79.408071
"C",51595,36.696182,-77.535975
"C",51600,38.853183,-77.299025
"C",51610,38.884722,-77.175603
"C",51620,36.684014,-76.941396
"C",51630,38.299272,-77.486658
"C",51640,36.66564,-80.914308
"C",51650,37.047961,-76.297293
"C",51660,38.436255,-78.873303
"C",51670,37.29101,-77.298944
"C",51678,37.782332,-79.44432
"C",51680,37.399016,-79.195458
"C",51683,38.746808,-77.482633
"C",51685,38.768945,-77.448767
"C",51690,36.683527,-79.863647
"C",51700,37.076136,-76.52198
"C",51710,36.923015,-76.244641
"C",51720,36.931549,-82.625996
"C",51730,37.20473,-77.392368
"C",51735,37.12836,-76.303534
"C",51740,36.859339,-76.356973
"C",51750,37.120119,-80.559147
"C",51760,37.531399,-77.476009
"C",51770,37.278458,-79.958174
"C",51775,37.285333,-80.055241
"C",51790,38.157978,-79.061876
"C",51800,36.697157,-76.634781
"C",51810,36.779985,-76.025208
"C",51820,38.067157,-78.90142
"C",51830,37.269481,-76.708193
"C",51840,39.173869,-78.176356
"C",53001,47.011238,-118.512861
"C",53003,46.181861,-117.227781
"C",53005,46.228125,-119.516659
"C",53007,47.860974,-120.619041
"C",53009,48.110903,-123.88986
"C",53011,45.77173,-122.485953
"C",53013,46.29285,-117.911634
"C",53015,46.196785,-122.67846
"C",53017,47.741763,-119.694622
"C",53019,48.473256,-118.533589
"C",53021,46.53458,-118.906944
"C",53023,46.429478,-117.536711
"C",53025,47.213633,-119.467788
"C",53027,47.113732,-123.826735
"C",53029,48.158554,-122.670649
"C",53031,47.805708,-123.527057
"C",53033,47.490599,-121.833996
"C",53035,47.639595,-122.649634
"C",53037,47.124441,-120.676709
"C",53039,45.870446,-120.779305
"C",53041,46.580071,-122.377444
"C",53043,47.582743,-118.417692
"C",53045,47.354126,-123.17385
"C",53047,48.548453,-119.742235
"C",53049,46.556587,-123.782419
"C",53051,48.543825,-117.232191
"C",53053,47.051413,-122.15324
"C",53055,48.50719,-123.103769
"C",53057,48.493292,-121.81577
"C",53059,46.024785,-121.953232
"C",53061,48.070464,-121.936784
"C",53063,47.620375,-117.403371
"C",53065,48.388727,-117.854454
"C",53067,46.935822,-122.830152
"C",53069,46.294638,-123.424458
"C",53071,46.254606,-118.48037
"C",53073,48.842653,-121.836432
"C",53075,46.905944,-117.53539
"C",53077,46.456558,-120.740145
"C",54001,39.139725,-79.996947
"C",54003,39.447938,-78.037754
"C",54005,38.022814,-81.713538
"C",54007,38.69933,-80.73166
"C",54009,40.272645,-80.578691
"C",54011,38.419578,-82.243397
"C",54013,38.844159,-81.115478
"C",54015,38.459826,-81.081866
"C",54017,39.26348,-80.701232
"C",54019,38.030933,-81.086051
"C",54021,38.915867,-80.849413
"C",54023,39.105988,-79.195064
"C",54025,37.924418,-80.45059
"C",54027,39.312139,-78.611989
"C",54029,40.516958,-80.570164
"C",54031,39.011361,-78.841729
"C",54033,39.279182,-80.386498
"C",54035,38.834234,-81.677717
"C",54037,39.307398,-77.86322
"C",54039,38.328068,-81.523516
"C",54041,38.988877,-80.495477
"C",54043,38.17177,-82.077623
"C",54045,37.830591,-81.940853
"C",54047,37.382727,-81.658183
"C",54049,39.505839,-80.243402
"C",54051,39.854426,-80.671794
"C",54053,38.770914,-82.029007
"C",54055,37.403448,-81.106456
"C",54057,39.404781,-78.95669
"C",54059,37.721161,-82.158989
"C",54061,39.633645,-80.059074
"C",54063,37.554062,-80.550329
"C",54065,39.555002,-78.257345
"C",54067,38.291432,-80.797515
"C",54069,40.098932,-80.620728
"C",54071,38.67445,-79.340617
"C",54073,39.368133,-81.161172
"C",54075,38.332606,-80.010121
"C",54077,39.46903,-79.668865
"C",54079,38.510513,-81.906109
"C",54081,37.762469,-81.264672
"C",54083,38.781095,-79.867788
"C",54085,39.177112,-81.066317
"C",54087,38.74295,-81.354494
"C",54089,37.655999,-80.856325
"C",54091,39.332478,-80.046554
"C",54093,39.111175,-79.559968
"C",54095,39.465634,-80.877219
"C",54097,38.90253,-80.231606
"C",54099,38.143642,-82.422666
"C",54101,38.483459,-80.449052
"C",54103,39.59818,-80.635399
"C",54105,39.020034,-81.382975
"C",54107,39.211602,-81.516234
"C",54109,37.60366,-81.549032
"C",55001,43.973757,-89.767228
"C",55003,46.544424,-90.679691
"C",55005,45.437192,-91.852892
"C",55007,46.634199,-91.177282
"C",55009,44.474024,-87.99613
"C",55011,44.385633,-91.761294
"C",55013,45.866897,-92.37573
"C",55015,44.07841,-88.212132
"C",55017,45.069092,-91.283505
"C",55019,44.739346,-90.609953
"C",55021,43.471882,-89.330472
"C",55023,43.24991,-90.95123
"C",55025,43.067468,-89.417852
"C",55027,43.429628,-88.701939
"C",55029,45.093417,-87.048683
"C",55031,46.463218,-91.892477
"C",55033,44.947751,-91.897645
"C",55035,44.726355,-91.286414
"C",55037,45.871828,-88.406988
"C",55039,43.754722,-88.493284
"C",55041,45.666881,-88.773326
"C",55043,42.870028,-90.694229
"C",55045,42.675522,-89.605074
"C",55047,43.780247,-88.97038
"C",55049,43.001021,-90.133691
"C",55051,46.32655,-90.261298
"C",55053,44.32459,-90.79951
"C",55055,43.013804,-88.773985
"C",55057,43.932836,-90.113984
"C",55059,42.579703,-87.425005
"C",55061,44.501032,-87.163304
"C",55063,43.908222,-91.111758
"C",55065,42.655578,-90.130292
"C",55067,45.262381,-89.067725
"C",55069,45.338417,-89.742309
"C",55071,44.156137,-87.577352
"C",55073,44.898036,-89.757823
"C",55075,45.346899,-87.991198
"C",55077,43.826053,-89.409095
"C",55078,44.991304,-88.669251
"C",55079,43.01766,-87.481554
"C",55081,43.945175,-90.619969
"C",55083,44.996575,-88.206516
"C",55085,45.716176,-89.534533
"C",55087,44.418226,-88.464988
"C",55089,43.360752,-87.499304
"C",55091,44.627436,-91.83489
"C",55093,44.725336,-92.426279
"C",55095,45.462041,-92.447066
"C",55097,44.476246,-89.49807
"C",55099,45.679072,-90.35965
"C",55101,42.754122,-87.420877
"C",55103,43.376199,-90.435693
"C",55105,42.66988,-89.075284
"C",55107,45.472734,-91.136745
"C",55109,45.028959,-92.447284
"C",55111,43.428001,-89.943318
"C",55113,45.864913,-91.14713
"C",55115,44.789641,-88.755813
"C",55117,43.741232,-87.731516
"C",55119,45.211656,-90.504853
"C",55121,44.30305,-91.358867
"C",55123,43.599366,-90.821983
"C",55125,46.049848,-89.501254
"C",55127,42.66811,-88.541731
"C",55129,45.892489,-91.796422
"C",55131,43.391156,-88.232917
"C",55133,43.018368,-88.30424
"C",55135,44.478004,-88.967005
"C",55137,44.112823,-89.239786
"C",55139,44.085707,-88.668149
"C",55141,44.461413,-90.038825
"C",56001,41.665514,-105.721883
"C",56003,44.525117,-107.994848
"C",56005,44.191999,-105.517014
"C",56007,41.70359,-106.933153
"C",56009,42.984623,-105.524752
"C",56011,44.589266,-104.567298
"C",56013,43.054831,-108.608935
"C",56015,42.089455,-104.35354
"C",56017,43.720209,-108.435076
"C",56019,44.044048,-106.588541
"C",56021,41.29283,-104.660395
"C",56023,42.229993,-110.682961
"C",56025,42.977645,-106.768219
"C",56027,43.062159,-104.468373
"C",56029,44.492387,-109.593597
"C",56031,42.131593,-104.953963
"C",56033,44.781369,-106.881211
"C",56035,42.767928,-109.91617
"C",56037,41.660328,-108.875677
"C",56039,44.048662,-110.426087
"C",56041,41.284726,-110.558947
"C",56043,43.878831,-107.669052
"C",56045,43.846213,-104.57002
"C",72001,18.181611,-66.758165
"C",72003,18.375681,-67.183707
"C",72005,18.480191,-67.143762
"C",72007,18.256524,-66.128496
"C",72009,18.130647,-66.263974
"C",72011,18.286905,-67.131282
"C",72013,18.434004,-66.674994
"C",72015,17.97206,-66.041945
"C",72017,18.469989,-66.55823
"C",72019,18.200018,-66.309282
"C",72021,18.350722,-66.167747
"C",72023,18.008873,-67.209884
"C",72025,18.211109,-66.050964
"C",72027,18.445469,-66.863134
"C",72029,18.329872,-65.885139
"C",72031,18.396776,-65.968778
"C",72033,18.444614,-66.148819
"C",72035,18.103624,-66.151667
"C",72037,18.273749,-65.530895
"C",72039,18.295913,-66.515588
"C",72041,18.174404,-66.161622
"C",72043,18.1038,-66.357586
"C",72045,18.225032,-66.219481
"C",72047,18.30391,-66.326179
"C",72049,18.326599,-65.30772
"C",72051,18.474376,-66.261973
"C",72053,18.386378,-65.588454
"C",72054,18.373953,-66.560085
"C",72055,17.948052,-66.922989
"C",72057,17.973929,-66.137467
"C",72059,18.005338,-66.798293
"C",72061,18.344357,-66.114056
"C",72063,18.272581,-65.981177
"C",72065,18.441141,-66.79821
"C",72067,18.134695,-67.116199
"C",72069,18.135403,-65.786229
"C",72071,18.48387,-67.014138
"C",72073,18.211152,-66.58687
"C",72075,17.997974,-66.490496
"C",72077,18.224133,-65.908542
"C",72079,17.978511,-67.040111
"C",72081,18.277102,-66.869645
"C",72083,18.227594,-66.97758
"C",72085,18.187148,-65.871189
"C",72087,18.475039,-65.90328
"C",72089,18.367996,-65.709904
"C",72091,18.444646,-66.492884
"C",72093,18.173956,-66.935547
"C",72095,17.999786,-65.896403
"C",72097,18.164126,-67.893333
"C",72099,18.377637,-67.079574
"C",72101,18.319026,-66.420557
"C",72103,18.21107,-65.735749
"C",72105,18.28992,-66.25344
"C",72107,18.218733,-66.436899
"C",72109,18.000311,-65.986642
"C",72111,18.026618,-66.728125
"C",72113,18.001717,-66.606662
"C",72115,18.466357,-66.927603
"C",72117,18.340562,-67.277302
"C",72119,18.376369,-65.798434
"C",72121,18.084483,-66.947609
"C",72123,17.971485,-66.262252
"C",72125,18.1078,-67.037263
"C",72127,18.422249,-66.069081
"C",72129,18.147107,-65.976167
"C",72131,18.331422,-66.970693
"C",72133,17.952922,-66.387588
"C",72135,18.364556,-66.244669
"C",72137,18.45691,-66.193193
"C",72139,18.335387,-66.003787
"C",72141,18.270865,-66.702989
"C",72143,18.436163,-66.336673
"C",72145,18.455128,-66.397883
"C",72147,18.125418,-65.432474
"C",72149,18.130718,-66.472244
"C",72151,18.059858,-65.859871
"C",72153,18.085669,-66.857901
